Category,Film,Nominee,Winner,Year,Rating_IMDB,Release_date,Rating_rtaudience,Rating_rtcritic,Oscarstat_totalnoms,Release_Q1,Release_Q2,Release_Q3,Release_Q4,Nom_BAFTA,Win_BAFTA,Nom_GoldenGlobe_comedy-leadacting,Win_GoldenGlobe_comedy-leadacting,Nom_GoldenGlobe_drama-leadacting,Win_GoldenGlobe_drama-leadacting,Nom_GoldenGlobe_supportingacting,Win_GoldenGlobe_supportingacting,Oscarstat_previousnominations_acting,Oscarstat_previouswins_acting,Oscarstat_previousnominee_acting,Oscarstat_previouswinner_acting,Nom_Oscar_bestfilm,Birthyear,Age,Age_[0-25],Age_[25-35],Age_[35-45],Age_[45-55],Age_[55-65],Age_[65-75],Age_[75+],Genre_action,Genre_adventure,Genre_biography,Genre_crime,Genre_comedy,Genre_drama,Genre_horror,Genre_fantasy,Genre_sci-fi,Genre_mystery,Genre_music,Genre_romance,Genre_history,Genre_thriller,Genre_war,Genre_sport,Genre_family,Genre_filmnoir,Genre_western,MPAA_rating,MPAA_G,MPAA_PG,MPAA_PG-13,MPAA_R,MPAA_NC-17,Nowin_Criticschoice,Win_Criticschoice,Nonom_Criticschoice,Nom_Criticschoice,Nowin_SAG_acting,Win_SAG_acting,Nonom_SAG_acting,Nom_SAG_acting,Nowin_SAG_bestcast,Win_SAG_bestcast,Nonom_SAG_bestcast,Nom_SAG_bestcast,Female,Total Nominations Other Shows,Total Wins Other Shows,Win_GoldenGlobe_bestdirector,Win_DGA,Nom_GoldenGlobe_bestdirector,Nom_DGA,Oscarstat_previouswins_bestdirector,Oscarstat_previousnominations_bestdirector,Nom_Oscar_bestdirector,Nom_GoldenGlobe_bestcomedy,Nom_GoldenGlobe_bestdrama,Win_GoldenGlobe_bestcomedy,Win_GoldenGlobe_bestdrama,Nowin_PGA,Win_PGA,Nonom_PGA,Nom_PGA,Unnamed: 0,year_ceremony,category,film,winner,year_film,domestic_gross,international_gross,budget,net_revenue
Director,Mystic River,Clint Eastwood,0,2004,8,2003-10-15,89,87,6,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,3,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,
Director,City of God,Fernando Meirelles,0,2004,8.7,2004-02-13,97,90,4,1,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Director,Master and Commander: The Far Side of the World,Peter Weir,0,2004,7.4,2003-11-14,80,85,10,0,0,0,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,,,,,,,,,,3,1,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,
Director,Million Dollar Baby,Clint Eastwood,1,2005,8.1,2005-01-28,90,91,7,1,0,0,0,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,,,,,,,,,,3,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
Director,Ray,Taylor Hackford,0,2005,7.7,2004-10-29,87,81,6,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,,,,,,,,,,2,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Vera Drake,Mike Leigh,0,2005,7.7,2005-02-04,84,92,3,1,0,0,0,1,1,,,,,,,,,,,0,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,,,,,,,,,,1,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
Director,Sideways,Alexander Payne,0,2005,7.5,2005-01-21,78,96,5,1,0,0,0,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,3,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,The Aviator,Martin Scorsese,0,2005,7.5,2004-12-25,79,87,11,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,,,,,,,,,,4,1,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,
Director,Brokeback Mountain,Ang Lee,1,2006,7.7,2006-01-13,82,87,8,1,0,0,0,1,1,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,,,,,,,,,,4,4,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,
Director,"Good Night, and Good Luck",George Clooney,0,2006,7.5,2005-11-04,83,93,0,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,1,0,1,0,,,,,,,,,,3,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Crash,Paul Haggis,0,2006,7.8,2005-05-06,88,75,5,0,1,0,0,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,3,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Capote,Bennett Miller,0,2006,7.4,2006-02-03,81,90,5,1,0,0,0,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,,,,,,,,,,2,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Munich,Steven Spielberg,0,2006,7.6,2006-01-06,83,78,5,1,0,0,0,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,3,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,
Director,The Departed,Martin Scorsese,1,2007,8.5,2006-10-06,94,91,5,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,,,,,,,,,,4,3,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,
Director,Letters from Iwo Jima,Clint Eastwood,0,2007,7.9,2007-02-02,86,91,4,1,0,0,0,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,2,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,
Director,The Queen,Stephen Frears,0,2007,7.3,2006-11-17,76,97,6,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,,,,,,,,,,4,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,
Director,United 93,Paul Greengrass,0,2007,7.6,2006-04-28,83,91,2,0,1,0,0,1,1,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Director,Babel,Alejandro G. Iñárritu,0,2007,7.5,2006-11-10,77,69,7,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,,,,,,,,,,3,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,No Country for Old Men,Joel Coen,1,2008,8.1,2007-11-21,86,93,8,0,0,0,1,1,1,,,,,,,,,,,1,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,,,,,,,,,,4,3,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,
Director,There Will Be Blood,Paul Thomas Anderson,0,2008,8.1,2008-01-25,86,91,8,1,0,0,0,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,,,,,,,,,,2,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Michael Clayton,Tony Gilroy,0,2008,7.3,2007-10-12,69,90,7,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,,,,,,,,,,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Juno,Jason Reitman,0,2008,7.5,2007-12-25,88,94,4,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Director,The Diving Bell and the Butterfly,Julian Schnabel,0,2008,8,2008-02-01,92,94,4,1,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,,,,,,,,,,3,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Slumdog Millionaire,Danny Boyle,1,2009,8,2008-12-25,90,92,8,0,0,0,1,1,1,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,,,,,,,,,,4,4,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,The Reader,Stephen Daldry,0,2009,7.6,2009-01-30,79,61,5,1,0,0,0,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,,,,,,,,,,2,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,
Director,The Curious Case of Benjamin Button,David Fincher,0,2009,7.8,2008-12-25,80,72,13,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,,,,,,,,,,4,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Frost/Nixon,Ron Howard,0,2009,7.7,2009-01-23,88,92,5,1,0,0,0,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,4,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,
Director,Milk,Gus Van Sant,0,2009,7.6,2009-01-30,89,94,8,1,0,0,0,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,2,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,
Director,The Hurt Locker,Kathryn Bigelow,1,2010,7.6,2009-07-31,84,98,9,0,0,1,0,1,1,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,,,,,,,,,,4,3,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Avatar,James Cameron,0,2010,7.8,2009-12-18,82,83,9,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,,,,,,,,,,4,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,
Director,Precious,Lee Daniels,0,2010,7.3,2009-11-20,81,91,0,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,2,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Up in the Air,Jason Reitman,0,2010,7.4,2009-12-23,79,91,6,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,3,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,
Director,Inglourious Basterds,Quentin Tarantino,0,2010,8.3,2009-08-21,87,89,8,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,4,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,
Director,The King's Speech,Tom Hooper,1,2011,8,2010-12-25,92,95,12,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,4,1,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Black Swan,Darren Aronofsky,0,2011,8,2010-12-17,84,87,5,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,4,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,True Grit,Joel Coen,0,2011,7.4,1969-06-21,83,90,11,0,1,0,0,0,0,,,,,,,,,,,1,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,M,0,1,0,0,0,1,0,0,1,,,,,,,,,,1,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,
Director,The Social Network,David Fincher,0,2011,7.7,2010-10-01,86,96,8,0,0,0,1,1,1,,,,,,,,,,,1,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,,,,,,,,,,4,3,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,
Director,The Fighter,David O. Russell,0,2011,7.9,2010-12-17,89,90,7,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,1,0,,,,,,,,,,2,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,The Artist,Michel Hazanavicius,1,2012,7.9,2012-01-20,87,96,10,1,0,0,0,1,1,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,,,,,,,,,,4,3,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Midnight in Paris,Woody Allen,0,2012,7.7,2011-06-10,83,93,4,0,1,0,0,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,,,,,,,,,,2,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,
Director,The Tree of Life,Terrence Malick,0,2012,6.8,2011-05-17,60,84,3,0,1,0,0,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
Director,The Descendants,Alexander Payne,0,2012,7.3,2011-12-09,79,89,5,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,3,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,
Director,Hugo,Martin Scorsese,0,2012,7.5,2011-11-23,78,94,11,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,PG,0,1,0,0,0,1,0,0,1,,,,,,,,,,4,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,
Director,Life of Pi,Ang Lee,1,2013,7.9,2012-11-21,84,87,10,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,1,0,0,1,,,,,,,,,,4,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,
Director,Amour,Michael Haneke,0,2013,7.9,2012-09-20,82,93,5,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Director,Silver Linings Playbook,David O. Russell,0,2013,7.8,2012-12-25,86,92,8,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
Director,Lincoln,Steven Spielberg,0,2013,7.4,2012-11-16,80,90,12,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,,,,,,,,,,3,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,
Director,Beasts of the Southern Wild,Benh Zeitlin,0,2013,7.3,2012-07-05,76,86,4,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Director,Gravity,Alfonso Cuarón,1,2014,7.8,2013-10-04,80,96,10,0,0,0,1,1,1,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,,,,,,,,,,4,4,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,12 Years a Slave,Steve McQueen,0,2014,8.1,2013-11-08,90,96,9,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,4,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Nebraska,Alexander Payne,0,2014,7.7,2014-01-24,83,91,6,1,0,0,0,0,0,,,,,,,,,,,1,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,,,,,,,,,,1,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,
Director,American Hustle,David O. Russell,0,2014,7.3,2013-12-20,74,93,10,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,4,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,
Director,The Wolf of Wall Street,Martin Scorsese,0,2014,8.2,2013-12-25,82,77,5,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,3,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,
Director,Birdman or (The Unexpected Virtue of Ignorance),Alejandro G. Iñárritu,1,2015,7.8,2014-11-14,77,91,9,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,4,1,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,The Grand Budapest Hotel,Wes Anderson,0,2015,8.1,2014-03-28,86,92,9,1,0,0,0,1,0,,,,,,,,,,,1,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,4,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Boyhood,Richard Linklater,0,2015,7.9,2014-08-15,81,98,6,0,0,1,0,1,1,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,,,,,,,,,,4,3,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Foxcatcher,Bennett Miller,0,2015,7,2015-01-16,66,88,5,1,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,1,0,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
Director,The Imitation Game,Morten Tyldum,0,2015,8.1,2014-12-25,91,90,8,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,,,,,,,,,,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
Director,The Revenant,Alejandro G. Iñárritu,1,2016,8,2016-01-08,84,81,12,1,0,0,0,1,1,,,,,,,,,,,1,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,4,3,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Room,Lenny Abrahamson,0,2016,8.2,2016-01-22,93,94,4,1,0,0,0,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Director,Spotlight,Tom McCarthy,0,2016,8.1,2015-11-20,93,96,6,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,3,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,The Big Short,Adam McKay,0,2016,7.8,2015-12-23,88,88,5,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,,,,,,,,,,2,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Mad Max: Fury Road,George Miller,0,2016,8.1,2015-05-15,86,97,10,0,1,0,0,0,0,,,,,,,,,,,1,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,,,,,,,,,,3,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,La La Land,Damien Chazelle,1,2017,8.5,2016-12-25,85,93,14,0,0,0,1,1,1,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,,,,,,,,,,4,4,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Hacksaw Ridge,Mel Gibson,0,2017,8.3,2016-11-04,93,86,6,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,2,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,
Director,Moonlight,Barry Jenkins,0,2017,7.9,2016-11-18,86,98,7,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,3,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Manchester by the Sea,Kenneth Lonergan,0,2017,8.1,2016-12-16,81,96,5,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,4,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Arrival,Denis Villeneuve,0,2017,8.1,2016-11-11,82,94,8,0,0,0,1,1,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,,,,,,,,,,3,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Dunkirk,Christopher Nolan,0,2018,8.1,2017-07-21,81,92,8,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,,,,,,,,,,4,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Get Out,Jordan Peele,0,2018,7.7,2018-02-24,87,99,4,1,0,0,0,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,2,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Lady Bird,Greta Gerwig,0,2018,7.8,2017-12-01,81,99,5,0,0,0,1,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,,,,,,,,,,2,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
Director,Phantom Thread,Paul Thomas Anderson,0,2018,8.3,2018-01-19,61,91,6,1,0,0,0,0,0,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
Director,The Shape of Water,Guillermo del Toro,0,2018,7.8,2017-12-22,92,78,13,0,0,0,1,1,1,,,,,,,,,,,1,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,,,,,,,,,,4,4,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,
